topic,title,url,publish_date,media_name,snippet,full_text
reproductive health funding,CT lawmakers vote to insulate state from federal health policies,https://www.courant.com/2025/05/30/ct-lawmakers-vote-to-insulate-state-from-federal-health-policies/,2025-05-30,courant.com,,
reproductive health funding,"On Russia and Putin, Trump returns to his laughable ‘two weeks’ timetable",https://www.msnbc.com/rachel-maddow-show/maddowblog/russia-putin-trump-returns-laughable-two-weeks-timetable-rcna209680,2025-05-29,msnbc.com,,
reproductive health funding,Will Trump’s IVF Plan Make Room for Restorative Reproductive Medicine?,https://www.ncregister.com/news/restorative-reproductive-medicine-addresses-the-root-causes-of-infertility,2025-05-29,ncregister.com,,
reproductive health funding,Is ‘pronatalism’ really pro-children?,https://www.bostonglobe.com/2025/05/29/opinion/trump-pronatalism-pro-children/,2025-05-29,bostonglobe.com,,
reproductive health funding,"Planned Parenthood's Omaha, Lincoln clinics remain open amid closures elsewhere",https://omaha.com/news/local/business/health-care/article_f0aaf961-c294-426b-8853-25fb62585df2.html,2025-05-29,omaha.com,,
reproductive health funding,How Trump Medicaid cuts in budget bill would impact Ohio,https://www.dispatch.com/story/news/2025/05/28/trump-medicaid-cuts-budget-bill-ohio-health-care/83904806007/,2025-05-28,dispatch.com,,
reproductive health funding,"Argentina used as a ‘testing ground’ for eroding abortion rights, warns Amnesty",https://www.theguardian.com/global-development/2025/may/28/argentina-womens-rights-javier-milei-testing-ground-eroding-abortion-rights-seek-reverse-landmark-legalisation-warning-amnesty,2025-05-28,theguardian.com,,
reproductive health funding,How Trump Medicaid cuts in budget bill would impact Ohio,https://www.cincinnati.com/story/news/2025/05/28/how-trump-medicaid-cuts-in-budget-bill-would-impact-ohio/83788695007/,2025-05-28,cincinnati.com,,
reproductive health funding,Why Planned Parenthood is closing four Minnesota clinics and laying off staff,https://www.startribune.com/why-planned-parenthood-is-closing-four-minnesota-clinics-and-laying-off-staff/601362453,2025-05-27,startribune.com,,
reproductive health funding,Young scientists say they may abandon research as their career options shrink amid Trump cuts,https://www.bostonglobe.com/2025/05/27/metro/trump-administration-harvard-nih/,2025-05-27,bostonglobe.com,,
reproductive health funding,Chronic genital pain sufferers are often gaslit by doctors — here’s why,https://www.cnn.com/2025/05/26/health/women-chronic-pain-endometriosis-partner-wellness,2025-05-26,cnn.com,,
reproductive health funding,"Trump wants a ‘baby boom,’ but an ultra-conservative agenda may hurt IVF access",https://www.cnn.com/2025/05/25/us/ivf-access-babies-trump-administration,2025-05-25,cnn.com,,
reproductive health funding,'Very bleak future': 'Scary' Trump cuts force patients to travel 50 miles for healthcare,https://www.alternet.org/alternet-exclusives/trump-cuts-students/,2025-05-25,alternet.org,,
reproductive health funding,"Even where abortion is still legal, many brick-and-mortar clinics are closing",https://www.tampabay.com/news/health/2025/05/26/even-where-abortion-is-still-legal-many-brick-and-mortar-clinics-are-closing/,2025-05-26,tampabay.com,,
reproductive health funding,"Trump tax bill would gut clean energy progress in Arizona, experts say",https://www.azcentral.com/story/news/local/arizona-environment/2025/05/24/trump-tax-bill-would-gut-clean-energy-progress-in-arizona-experts-say/83821984007/,2025-05-24,azcentral.com,,
reproductive health funding,The MAHA Approach to Infertility,https://www.dailysignal.com/2025/05/24/maha-approach-to-infertility/,2025-05-24,dailysignal.com,,
reproductive health funding,A Convenient Piece of Junk Science,https://www.theatlantic.com/health/archive/2025/05/mifepristone-abortion-rfk-fda/682939/?utm_source=feed,2025-05-24,theatlantic.com,,
reproductive health funding,"Tuberville’s military promotion hold disrupted family lives but did not hurt readiness, according to watchdog",https://www.stripes.com/theaters/us/2025-05-23/tuberville-promotion-hold-gao-17889893.html?utm_source=Stars+and+Stripes+Emails&utm_campaign=Daily+Headlines&utm_medium=email,2025-05-23,stripes.com,,
reproductive health funding,A Planned Parenthood affiliate plans to close 4 clinics in Iowa and another 4 in Minnesota,https://www.ajc.com/news/2025/05/a-planned-parenthood-affiliate-plans-to-close-4-clinics-in-iowa-and-another-4-in-minnesota/,2025-05-23,ajc.com,,
reproductive health funding,What You Don't Know About Trump's Medicare Cuts,https://www.nationalmemo.com/medicare-cuts-2672192299,2025-05-23,nationalmemo.com,,
reproductive health funding,Italy's Constitutional Court says 2 mothers can register as parents on birth certificates,https://www.ajc.com/news/2025/05/italys-court-says-2-mothers-can-register-as-parents-on-birth-certificates/,2025-05-22,ajc.com,,
reproductive health funding,Senate Guts Radical California Vehicle Emissions Regulations and Leaves Democrats Furious,https://redstate.com/streiff/2025/05/22/senate-guts-radical-california-vehicle-emissions-regulations-and-leaves-democrats-furious-n2189474,2025-05-22,redstate.com,,
reproductive health funding,"Hate groups in the US decline but their influence grows, report shows",https://www.ajc.com/news/2025/05/hate-groups-in-the-us-decline-but-their-influence-grows-report-shows/,2025-05-22,ajc.com,,
reproductive health funding,Republicans snuck two devastating health care measures into Trump's megabill,https://www.motherjones.com/politics/2025/05/trump-bill-planned-parenthood-gender-affirming-care/,2025-05-22,motherjones.com,,
reproductive health funding,Senate overrules parliamentarian and votes to undo California EV rule,https://www.npr.org/2025/05/22/nx-s1-5387729/senate-california-ev-air-pollution-waiver-revoked,2025-05-22,npr.org,,
reproductive health funding,"Even where abortion is still legal, many brick-and-mortar clinics are closing",https://www.dailykos.com/story/2025/5/22/2322739/-Even-where-abortion-is-still-legal-many-brick-and-mortar-clinics-are-closing?pm_campaign=blog&pm_medium=rss&pm_source=,2025-05-22,dailykos.com,,
reproductive health funding,"Even where abortion is still legal, many brick-and-mortar clinics are closing",https://www.inquirer.com/health/planned-parenthood-clinics-close-in-abortion-states-20250522.html,2025-05-22,inquirer.com,,
